constituentDate,bondIdentifier,weight,notional,marketValue,ytm,duration,bondRating,country,coupon,currency,bondType,sector
31/10/22,B1287960359731,0.001041108,1000000000,419552277.6,4.729719199,0.52988314,AA,AU,3.65,USD,Corporates,Core Financials
31/10/22,B1287960471453,0.001358613,750000000,547502325,7.13581981,13.24753125,BBB,ID,4.7,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960507022,0.001229987,950000000,495667935.6,6.688331983,3.772105636,A,AU,1.629,USD,Corporates,Core Financials
31/10/22,B1287960471451,0.00161727,750000000,651737625,6.449735088,5.909763501,BBB,ID,3.65,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960520242,0.002215452,1000000000,892796527.8,6.628187172,4.499998815,A,SG,3.863,USD,Corporates,Core Financials
31/10/22,B1287960520240,0.001779009,750000000,716916195.8,5.151100391,2.359768718,AA,SG,3.059,USD,Corporates,Core Financials
31/10/22,B1287960472788,0.000774693,1000000000,312190659.8,5.002101245,1.817625689,A,JP,1.75,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960472789,0.001033457,500000000,416468813.9,5.194376228,6.329415012,AA,SG,2.125,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960372920,0.001447252,600000000,583222740,6.244193859,1.430371021,A,SG,3.75,USD,Corporates,Core Financials
31/10/22,B1287960522433,0.002647575,1750000000,1066936203,5.225238309,2.454959061,AAA,AU,3.214,USD,Collateralized,Australia Covered
31/10/22,B1287960365153,0.000740092,300000000,298246920,6.042655798,0.891698837,BBB,PH,4.5,USD,Corporates,Core Financials
31/10/22,B1287960372919,0.00075807,500000000,305491665.6,5.709084227,1.433664887,A,AU,3.3,USD,Corporates,Core Financials
31/10/22,B1287960510432,0.000209236,300000000,84319122.43,5.702053822,3.750216124,A,JP,1.35,USD,Corporates,Core Financials
31/10/22,B1287960263974,0.000764304,524124000,308003991.2,8.961453763,3.229538703,BBB,AU,5.875,USD,Corporates,Core Financials
31/10/22,B1287960352276,0.001053204,750000000,424426548.3,6.682525018,4.554795691,A,AU,3.763,USD,Corporates,Core Financials
31/10/22,B1287960512639,0.001432156,1000000000,577139250,5.58455094,5.649008421,AA,KR,1.75,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960099400,0.002478877,1000000000,998953277.8,5.3900809,1.573830404,A,SG,4.25,USD,Corporates,Core Financials
31/10/22,B1287960512875,0.001421544,700000000,572862593.3,5.152317415,2.216278435,AA,KR,0.75,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960512877,0.000520716,300000000,209841415.6,5.189779908,8.142843975,AA,KR,2,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960512876,0.000944056,500000000,380441681.7,5.306636416,4.351882616,AA,KR,1.375,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960523961,0.000157616,250000000,63517268.75,6.057915773,2.481113706,,JP,4.56,USD,Corporates,Core Financials
31/10/22,B1287960274407,0.000933795,1250000000,376306373.1,5.968226998,3.882775947,A,JP,3.446,USD,Corporates,Core Financials
31/10/22,B1287960522622,0.000985022,1000000000,396950457.7,5.306696076,4.382355171,AA,AU,4.043,USD,Corporates,Core Financials
31/10/22,B1287960360963,0.000386293,500000000,155670847.7,4.795730317,5.071513295,A,JP,3.375,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960481032,0.001402477,700000000,565178845,6.892749587,6.382563342,BBB,IN,3.249,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960522620,0.000700398,700000000,282250796,5.166902805,2.682152725,AA,AU,3.735,USD,Corporates,Core Financials
31/10/22,B1287960364491,0.00058169,1000000000,234413003.9,6.139757636,5.206978218,A,JP,4.05,USD,Corporates,Core Financials
31/10/22,B1287960481038,0.000487844,300000000,196594353.3,7.020277814,13.99339865,BBB,IN,3.95,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287958010852,0.003027085,1433261000,1219873519,7.361314468,11.25840051,BBB,ID,5.625,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960490191,0.001336808,600000000,538715323.3,5.865021547,3.085921144,BBB,PH,2.125,USD,Corporates,Core Financials
31/10/22,B1287960471672,0.001040007,500000000,419108365.2,7.114970966,2.178878779,BBB,KR,3.34,USD,Corporates,Core Financials
31/10/22,B1287960364256,0.001478866,600000000,595962666.7,6.027415235,0.833956288,BBB,PH,4.25,USD,Corporates,Core Financials
31/10/22,B1287959903325,0.002187326,1000000000,881462141.6,6.125115024,1.465122743,BBB,KR,4.75,USD,Corporates,Core Financials
31/10/22,B1287960471671,0.001960261,1500000000,789958087.1,7.363284586,5.837690894,BBB,AU,3.933,USD,Corporates,Core Financials
31/10/22,B1287960260445,0.001151218,500000000,463925000,4.963692873,3.316688916,AA,SG,2.5,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960354480,0.001133548,500000000,456804300,5.756148928,4.750585052,A,NZ,3.45,USD,Corporates,Core Financials
31/10/22,B1287960260446,0.001016782,500000000,409749161.6,5.56362659,3.314537181,AA,KR,2.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960369708,0.0009294,450000000,374535399.4,6.264958615,5.414266744,BBB,KR,4.5,USD,Corporates,Core Financials
31/10/22,B1287960495689,0.00064295,300000000,259100171.2,4.927964987,1.00350022,AA,KR,0.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960516175,0.000268781,500000000,108315112.8,6.285295529,13.17517767,A,JP,3.05,USD,Corporates,Core Financials
31/10/22,B1287960357506,0.000709851,500000000,286060363.9,6.903539327,4.786458808,A,AU,4.654,USD,Corporates,Core Financials
31/10/22,B1287960516176,0.000329642,500000000,132841237.7,6.222832352,5.681520944,A,JP,2.472,USD,Corporates,Core Financials
31/10/22,B1287960516173,0.000353783,500000000,142569631,5.935998234,3.994906985,A,JP,2.174,USD,Corporates,Core Financials
31/10/22,B1287960357500,0.00081471,400000000,328317018.2,6.630834487,4.804196075,BBB,KR,4.5,USD,Corporates,Core Financials
31/10/22,B1287960490187,0.000979927,500000000,394897040.5,5.770334658,3.118261563,A,KR,1.35,USD,Corporates,Core Financials
31/10/22,B1287960490188,0.000871983,1100000000,351397196.7,6.273563547,0.691285909,A,JP,1.241,USD,Corporates,Core Financials
31/10/22,B1287960490189,0.000606546,1000000000,244429599.2,6.797990763,6.931031608,A,JP,2.201,USD,Corporates,Core Financials
31/10/22,B1287960262629,0.001649352,1000000000,664666100.9,4.981504074,3.383102544,AA,KR,2.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960520543,0.000958034,500000000,386074696.2,6.529062763,7.666508263,BBB,KR,4.375,USD,Corporates,Core Financials
31/10/22,B1287960500931,0.00111198,1000000000,448112584.1,8.08579727,7.1562163,BBB,AU,3.052,USD,Corporates,Core Financials
31/10/22,B1287960346363,0.001145449,500000000,461600166.7,5.671126137,4.326690547,A,NZ,3.45,USD,Corporates,Core Financials
31/10/22,B1287958010851,0.004043093,1615000000,1629310694,7.004807229,0.544901434,BBB,ID,4.3,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960516048,0.001812743,1250000000,730510502.4,5.189482965,2.163871761,AA,AU,1.388,USD,Corporates,Core Financials
31/10/22,B1287960510503,0.000225019,300000000,90679384,5.911485597,1.841849573,BBB,JP,1.05,USD,Corporates,Core Financials
31/10/22,B1287960505093,0.000965178,500000000,388953365.9,5.562235898,3.458447121,AA,KR,1.125,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960348533,0.000788998,1100000000,317955466,6.291390402,4.494430353,A,JP,3.17,USD,Corporates,Core Financials
31/10/22,B1287960473000,0.000705617,300000000,284353746.7,5.799463833,1.823039741,BBB,PH,2.5,USD,Corporates,Core Financials
31/10/22,B1287960488987,0.001000379,500000000,403138772,5.431304371,2.602838456,AA,KR,1.04,USD,Corporates,Core Financials
31/10/22,B1287960520761,0.000386022,700000000,155561417.9,6.442249402,7.702918844,A,JP,4.315,USD,Corporates,Core Financials
31/10/22,B1287960514080,0.000929488,1250000000,374570878.4,7.687114079,7.581923626,BBB,AU,3.02,USD,Corporates,Core Financials
31/10/22,B1287960514081,0.000640358,1000000000,258055280.6,6.896507982,12.66479188,BBB,AU,3.133,USD,Corporates,Core Financials
31/10/22,B1287960346146,0.001837524,1500000000,740496936.2,5.721134066,14.52113653,AA,AU,3.9,USD,Corporates,Core Financials
31/10/22,B1287960346144,0.001288668,1750000000,519315561,5.943354086,4.31533391,A,JP,3.364,USD,Corporates,Core Financials
31/10/22,B1287960498313,0.001671121,1250000000,673438835.7,6.731620307,3.122886621,A,AU,1.34,USD,Corporates,Core Financials
31/10/22,B1287960478945,0.000950916,1250000000,383205988.5,5.817678078,2.145374999,A,JP,2.348,USD,Corporates,Core Financials
31/10/22,B1287960498311,0.001123109,1250000000,452597457.3,6.987389546,12.8802257,BBB,AU,2.648,USD,Corporates,Core Financials
31/10/22,B1287960360892,0.001868863,750000000,753126241.7,5.824687278,1.080665884,A,SG,4.52,USD,Corporates,Core Financials
31/10/22,B1287960520760,0.000470303,800000000,189525619.4,6.283215816,4.104774061,A,JP,4.08,USD,Corporates,Core Financials
31/10/22,B1287956231958,0.002695846,1221590000,1086388817,7.498154037,10.74297017,BBB,ID,6,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960478947,0.000818681,1250000000,329917154.1,6.371321613,6.428107864,A,JP,2.75,USD,Corporates,Core Financials
31/10/22,B1287960265181,0.000511029,250000000,205937777.6,6.598602677,3.479653427,BBB,KR,3.625,USD,Corporates,Core Financials
31/10/22,B1287960367799,0.001790171,1150000000,721414183.7,5.246831034,1.068802617,AAA,AU,3.45,USD,Collateralized,Australia Covered
31/10/22,B1287960253139,0.000386073,500000000,155582173.4,7.945720607,2.559136686,BBB,JP,5,USD,Corporates,Core Financials
31/10/22,B1287960520759,0.000305026,500000000,122921091.1,6.103632378,2.365922161,A,JP,3.837,USD,Corporates,Core Financials
31/10/22,B1287960514077,0.00119413,1250000000,481218091.3,5.111751466,2.020477254,AA,AU,1.019,USD,Corporates,Core Financials
31/10/22,B1287960514079,0.001077361,1250000000,434161526.2,5.372237643,5.639470407,AA,AU,1.953,USD,Corporates,Core Financials
31/10/22,B1287960369230,0.002097804,850000000,845386086.7,5.821360256,1.201109508,BBB,IN,4.375,USD,Corporates,Core Financials
31/10/22,B1287960369479,0.000659656,300000000,265832355.5,5.402179682,1.223974467,A,KR,3.5,USD,Corporates,Core Financials
31/10/22,B1287960256479,0.001051909,700000000,423904658.6,5.658324479,3.007305012,A,AU,3.9,USD,Corporates,Core Financials
31/10/22,B1287960527380,0.00057814,750000000,232982397.5,6.731191666,7.539301492,A,JP,5.669,USD,Corporates,Core Financials
31/10/22,B1287960519996,0.001162334,500000000,468404583.3,5.471634737,2.29235491,A,NZ,2.37,USD,Corporates,Core Financials
31/10/22,B1287959619587,0.00047191,750000000,190173228.4,5.673222291,1.333270378,A,JP,3.75,USD,Corporates,Core Financials
31/10/22,B1287960132309,0.00061692,1000000000,248610318.8,5.762068958,1.806807789,A,JP,3.25,USD,Corporates,Core Financials
31/10/22,B1287960493286,0.001177826,1500000000,474647547.9,5.615278932,0.86185004,A,JP,0.8,USD,Corporates,Core Financials
31/10/22,B1287960510703,0.001687373,800000000,679988240,5.15985478,4.257897638,AA,SG,1.194,USD,Corporates,Core Financials
31/10/22,B1287960109769,0.000395024,500000000,159189160.5,5.856876322,1.646322401,A,JP,3.4,USD,Corporates,Core Financials
31/10/22,B1287960527379,0.000794029,1000000000,319982892.5,6.347154913,4.301310376,A,JP,5.414,USD,Corporates,Core Financials
31/10/22,B1287960492372,0.000506378,700000000,204063339.3,4.976897669,2.804816444,A,JP,0.5,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960492374,0.000615278,1000000000,247948509.2,4.927212911,7.472867711,A,JP,1,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287959619584,0.000218724,400000000,88142828.19,6.258457923,12.77589899,A,JP,4.7,USD,Corporates,Core Financials
31/10/22,B1287960527376,0.000386374,500000000,155703390.3,6.042917851,7.753842858,A,JP,5.071,USD,Corporates,Core Financials
31/10/22,B1287960527375,0.000398667,500000000,160657480,5.670755217,4.360432004,A,JP,4.867,USD,Corporates,Core Financials
31/10/22,B1287960504496,0.000981969,500000000,395719911.3,5.425236978,3.410201152,A,KR,1.375,USD,Corporates,Core Financials
31/10/22,B1287960519742,0.001205826,600000000,485931261.3,5.989091724,4.120067161,A,KR,3.25,USD,Corporates,Core Financials
31/10/22,B1287960518890,0.000366468,500000000,147681679.8,5.564683749,4.103208085,A,JP,2.8,USD,Corporates,Core Financials
31/10/22,B1287960518898,0.001401456,1000000000,564767381,5.287263628,4.13621442,AA,AU,2.552,USD,Corporates,Core Financials
31/10/22,B1287960518896,0.001833662,1250000000,738940717.1,5.235680445,2.313768917,AA,AU,2.296,USD,Corporates,Core Financials
31/10/22,B1287960510935,0.000549482,900000000,221433730,6.969987844,7.651702767,A,JP,2.9,USD,Corporates,Core Financials
31/10/22,B1287960369420,0.000660937,300000000,266348567,5.413158788,1.220314092,A,KR,3.625,USD,Corporates,Core Financials
31/10/22,B1287960522619,0.000697787,900000000,281198545.1,4.918590596,4.205878963,A,JP,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960518889,0.000382426,500000000,154112429.9,5.691408728,2.296193017,A,JP,2.55,USD,Corporates,Core Financials
31/10/22,B1287960517026,0.000571414,750000000,230272081.9,5.024540053,2.2028238,A,JP,1.5,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960370898,0.000255985,500000000,103158570.6,6.368399262,11.29077889,A,JP,4.153,USD,Corporates,Core Financials
31/10/22,B1287960529002,0.002345984,1500000000,945399338.9,4.785844177,4.508459545,AAA,AU,4.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960370897,0.000847514,1500000000,341536604.8,6.25086038,5.621156639,A,JP,3.741,USD,Corporates,Core Financials
31/10/22,B1287960370895,0.000939869,1500000000,378754068.2,5.628804326,1.324587298,A,JP,3.407,USD,Corporates,Core Financials
31/10/22,B1287960254667,0.000583658,750000000,235206213.8,6.272004261,2.81217729,BBB,JP,4.353,USD,Corporates,Core Financials
31/10/22,B1287960493293,0.00036,500000000,145075022,5.738803324,2.821673673,A,JP,1.05,USD,Corporates,Core Financials
31/10/22,B1287960486541,0.001303703,600000000,525374500,6.154358577,6.413316182,BBB,ID,3.75,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960473467,0.000335495,500000000,135199928.8,6.53124953,6.118825082,A,JP,3.202,USD,Corporates,Core Financials
31/10/22,B1287960475647,0.000230975,300000000,93079656.14,5.800782594,1.959763514,A,JP,2.65,USD,Corporates,Core Financials
31/10/22,B1287960507961,0.000760143,1100000000,306327039.5,6.348890886,3.570079418,A,JP,1.554,USD,Corporates,Core Financials
31/10/22,B1287960507962,0.000382275,650000000,154051471.6,6.712701237,7.687396169,A,JP,2.26,USD,Corporates,Core Financials
31/10/22,B1287960508811,0.000621363,300000000,250400855.1,5.383897183,1.727960545,A,KR,0.875,USD,Corporates,Core Financials
31/10/22,B1287960508814,0.000576443,300000000,232298489.6,5.507525856,3.649511035,A,KR,1.25,USD,Corporates,Core Financials
31/10/22,B1287960363543,0.001092286,500000000,440176244.1,11.00996423,0.771516588,BBB,KR,5.875,USD,Corporates,Core Financials
31/10/22,B1287960470803,0.000389561,500000000,156987580.5,6.335297846,1.665142074,A,JP,2.839,USD,Corporates,Core Financials
31/10/22,B1287960470804,0.00050682,750000000,204241295.1,6.651912412,5.952427177,A,JP,3.153,USD,Corporates,Core Financials
31/10/22,B1287959719055,0.00120575,1500000000,485900599,6.233938769,1.374456489,BBB,JP,4.6,USD,Corporates,Core Financials
31/10/22,B1287960498397,0.001299624,600000000,523730640,5.942949415,3.567808976,BBB,IN,1.8,USD,Corporates,Core Financials
31/10/22,B1287960479634,0.001757929,1250000000,708421103.9,7.520581158,2.612488553,BBB,AU,2.95,USD,Corporates,Core Financials
31/10/22,B1287960365940,0.001242105,850000000,500551406.8,6.757960296,5.284284155,A,AU,5.033,USD,Corporates,Core Financials
31/10/22,B1287960362675,0.001244906,500000000,501679861.1,6.108523925,0.710845879,BBB,ID,4.625,USD,Corporates,Core Financials
31/10/22,B1287960479632,0.001840366,1250000000,741642013.3,5.488082237,2.169024117,A,AU,2.3,USD,Corporates,Core Financials
31/10/22,B1287960150552,0.000648935,300000000,261511726.2,6.021999853,1.892859511,BBB,KR,4.25,USD,Corporates,Core Financials
31/10/22,B1287960522959,0.000641433,300000000,258488679.6,5.368813339,2.485481393,AA,KR,3.125,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960255123,0.001691372,1000000000,681599709.9,5.177893077,2.858138138,AA,KR,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960255309,0.001145154,750000000,461481399.5,5.227109694,2.851242124,AA,AU,3.7,USD,Corporates,Core Financials
31/10/22,B1287960269714,0.001100912,1500000000,443652280.5,5.902486291,3.751845073,A,JP,3.01,USD,Corporates,Core Financials
31/10/22,B1287960473001,0.000704006,300000000,283704523.3,5.025817116,1.834536955,AAA,SG,1.733,USD,Sovereigns & Sub-Sovereigns,Other Sub-Sovereigns
31/10/22,B1287960516640,0.000652554,300000000,262970120,6.087520758,4.003294563,BBB,IN,2.49,USD,Corporates,Core Financials
31/10/22,B1287960525110,0.000890902,1400000000,359021092.3,6.047168072,1.644337846,A,JP,4.788,USD,Corporates,Core Financials
31/10/22,B1287960525111,0.000770972,1250000000,310691212.1,6.350893901,4.186193576,A,JP,5.017,USD,Corporates,Core Financials
31/10/22,B1287960525112,0.000891554,1500000000,359284144.8,6.559599375,7.53695281,A,JP,5.133,USD,Corporates,Core Financials
31/10/22,B1287960516638,0.000970676,500000000,391169189.9,5.689300573,4.030666135,A,KR,2,USD,Corporates,Core Financials
31/10/22,B1287960505511,0.001493494,1250000000,601857457,7.050165071,7.29701426,BBB,AU,2.99,USD,Corporates,Core Financials
31/10/22,B1287960505966,0.000823154,1000000000,331719847.8,5.326165636,7.691495295,AA,AU,2.15,USD,Corporates,Core Financials
31/10/22,B1287960351777,0.001240924,500000000,500075438.9,5.266747501,0.537581896,BBB,TH,2.75,USD,Corporates,Core Financials
31/10/22,B128237007,0.001241299,449825000,500226339.4,7.166847903,5.009310149,BBB,TH,9.025,USD,Corporates,Core Financials
31/10/22,B1287960499449,0.001056268,550000000,425661369.4,5.603270024,3.206881803,A,KR,0.75,USD,Corporates,Core Financials
31/10/22,B1287960370259,0.001832777,750000000,738583766.7,5.360347393,1.279538391,A,NZ,3.5,USD,Corporates,Core Financials
31/10/22,B1287960254233,0.001256087,600000000,506185768.5,5.716070345,2.797204217,AA,KR,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960505964,0.001303523,1450000000,525301758.1,5.289607923,3.504405414,AA,AU,1.15,USD,Corporates,Core Financials
31/10/22,B1287960370255,0.000735035,300000000,296208806.7,5.460491759,1.274870277,A,MY,3.766,USD,Corporates,Core Financials
31/10/22,B1287960523153,0.001874908,1250000000,755562213.5,5.356135964,4.182913938,AA,AU,3.905,USD,Corporates,Core Financials
31/10/22,B1287960503544,0.000648462,300000000,261321213.3,6.305171209,3.358012776,BBB,ID,2,USD,Corporates,Core Financials
31/10/22,B1287960478943,0.00204788,1000000000,825267466.7,6.675358325,6.312116078,BBB,IN,3.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960523151,0.001140944,750000000,459784600.8,5.222681708,2.478691845,AA,AU,3.5,USD,Corporates,Core Financials
31/10/22,B1287959253486,0.000403183,500000000,162477291.6,5.710003274,1.162418146,A,JP,3.95,USD,Corporates,Core Financials
31/10/22,B1287960253179,0.000763175,500000000,307549161.8,5.389995715,2.600765515,A,AU,4,USD,Corporates,Core Financials
31/10/22,B1287960186332,0.002117166,1250000000,853188922.7,5.235429121,2.152843501,AA,KR,2.875,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960489882,0.000923763,1500000000,372263591.1,6.380687156,6.961677425,A,JP,2.13,USD,Corporates,Core Financials
31/10/22,B1287960361314,0.001179211,750000000,475205896.6,4.87176908,0.627158907,AA,AU,3.625,USD,Corporates,Core Financials
31/10/22,B1287960503313,0.001576039,750000000,635122158.3,6.579473348,3.801884884,A,SG,2,USD,Corporates,Core Financials
31/10/22,B1287960503312,0.00164228,750000000,661816183.3,5.074052581,3.382968179,AA,SG,1.25,USD,Corporates,Core Financials
31/10/22,B1287960270776,0.001227621,1800000000,494714394.3,5.055512766,3.798668187,A,JP,2.25,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960489881,0.001714478,2350000000,690911032.1,5.937771836,2.630201407,A,JP,1.474,USD,Corporates,Core Financials
31/10/22,B1287960502465,0.000358789,500000000,144587227.2,5.64810479,3.316150052,A,JP,1.55,USD,Corporates,Core Financials
31/10/22,B1287960520758,0.00087931,425000000,354349719.7,6.148235918,4.108202355,A,KR,4.125,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960502463,0.001338943,1750000000,539575752.2,5.740367207,1.393407352,A,JP,0.85,USD,Corporates,Core Financials
31/10/22,B1287960355636,0.000665895,300000000,268346420.6,5.392226443,0.776838999,A,KR,3.75,USD,Corporates,Core Financials
31/10/22,B1287960518900,0.001525636,1250000000,614810157.4,7.235530614,7.695901752,BBB,AU,3.784,USD,Corporates,Core Financials
31/10/22,B1287960143197,0.00039486,500000000,159123241.7,5.697720731,1.849183657,A,JP,3.6,USD,Corporates,Core Financials
31/10/22,B1287960363264,0.000629739,300000000,253776249.5,6.713009136,4.971864001,BBB,KR,5.125,USD,Corporates,Core Financials
31/10/22,B1287960494186,0.000778877,400000000,313876756.3,5.706112627,2.895203277,AA,KR,0.875,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960474357,0.000773749,1000000000,311810112.9,4.917951436,1.893585885,A,JP,1.875,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960494188,0.000505452,300000000,203690291.6,5.567323906,7.372145077,AA,KR,1.625,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287959303750,0.001663716,750000000,670454622.2,5.032234059,1.20007365,AA,KR,3.75,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960503418,0.000586102,920000000,236190904.2,7.068242684,7.236603603,A,JP,3.375,USD,Corporates,Core Financials
31/10/22,B1287960514537,0.001613979,700000000,650411498.3,5.047441263,2.027796532,AA,SG,1.169,USD,Corporates,Core Financials
31/10/22,B1287960527381,0.0010949,1500000000,441229663.6,5.029648238,2.736223933,A,JP,3.875,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960264758,0.001647678,2250000000,663991588.6,5.885175665,3.512188963,A,JP,2.632,USD,Corporates,Core Financials
31/10/22,B1287960274328,0.001108727,750000000,446801886.4,5.294844404,3.883764664,AA,AU,3.5,USD,Corporates,Core Financials
31/10/22,B1287960504717,0.00085876,500000000,346068435.4,11.74011658,3.299437789,BBB,KR,2.875,USD,Corporates,Core Financials
31/10/22,B1287960524569,0.000641465,300000000,258501380.5,5.614289807,4.224490726,A,KR,4.25,USD,Corporates,Core Financials
31/10/22,B1287960259175,0.001154471,1500000000,465235841.8,5.804272383,3.159212018,A,JP,3.784,USD,Corporates,Core Financials
31/10/22,B1287960252970,0.000390434,500000000,157339421.5,5.90752939,2.594429632,A,JP,3.65,USD,Corporates,Core Financials
31/10/22,B1287960490270,0.00110992,500000000,447282508.3,6.082341571,3.090976856,BBB,PH,2.125,USD,Corporates,Core Financials
31/10/22,B1287960364578,0.000886009,1100000000,357049612.5,6.346761842,0.851387082,A,JP,3.922,USD,Corporates,Core Financials
31/10/22,B1287960524566,0.000649629,300000000,261791475.9,5.501731449,2.978437674,A,KR,4,USD,Corporates,Core Financials
31/10/22,B1287960273007,0.000641967,399800000,258703844.7,8.065679145,1.012937288,BBB,AU,7.5,USD,Corporates,Core Financials
31/10/22,B1287960528918,0.001333206,600000000,537263707.8,5.446976515,1.912199893,AA,KR,5.125,USD,Corporates,Core Financials
31/10/22,B1287960525888,0.000909599,1000000000,366555915.3,7.431990383,7.441217418,BBB,AU,5.405,USD,Corporates,Core Financials
31/10/22,B1287960468523,0.001215396,500000000,489787836.1,5.522602554,1.517021169,A,NZ,3.125,USD,Corporates,Core Financials
31/10/22,B1287960238420,0.0005233,655000000,210882699,4.544922825,14.47071011,,JP,4.3,USD,Corporates,Core Financials
31/10/22,B1287960364580,0.000732882,1000000000,295341290.8,6.690075037,5.170134052,A,JP,4.254,USD,Corporates,Core Financials
31/10/22,B1287960501423,0.001246683,1250000000,502396037.3,7.016632097,12.4252901,BBB,AU,3.305,USD,Corporates,Core Financials
31/10/22,B1287960262369,0.002243894,1500000000,904258573.7,6.645001052,3.250232884,BBB,AU,4.4,USD,Corporates,Core Financials
31/10/22,B1287960500574,0.000969084,1400000000,390527399.1,6.425189693,3.462543091,A,JP,1.234,USD,Corporates,Core Financials
31/10/22,B1287960501421,0.001715358,1500000000,691265469.6,7.261055267,7.326380923,BBB,AU,2.688,USD,Corporates,Core Financials
31/10/22,B1287960500575,0.000352546,600000000,142071048.2,6.680906179,7.589239151,A,JP,2.172,USD,Corporates,Core Financials
31/10/22,B1287960512317,0.000354832,750000000,142992278.9,6.54951856,7.877015425,A,JP,2.494,USD,Corporates,Core Financials
31/10/22,B1287960151633,0.001767685,2250000000,712352637.5,7.474208223,1.885966854,A,JP,5.1,USD,Corporates,Core Financials
31/10/22,B1287960512316,0.000675345,1250000000,272154683.9,6.323566711,3.825136195,A,JP,1.64,USD,Corporates,Core Financials
31/10/22,B1287960492861,0.000471206,800000000,189889589.9,6.722391789,7.158119733,A,JP,1.979,USD,Corporates,Core Financials
31/10/22,B1287960512315,0.000582278,1000000000,234649933.4,6.04619892,1.929292647,A,JP,0.962,USD,Corporates,Core Financials
31/10/22,B1287960492860,0.000703206,900000000,283382389.2,6.370801208,0.850607427,A,JP,0.849,USD,Corporates,Core Financials
31/10/22,B1287960262130,0.001446978,1500000000,583112182.4,5.263437709,3.331525026,AA,AU,2.85,USD,Corporates,Core Financials
31/10/22,B1287960493739,0.000550619,300000000,221892004.2,13.40925843,2.684631185,BBB,KR,5.25,USD,Corporates,Core Financials
31/10/22,B1287960373247,0.000780968,400000000,314719243.7,6.507357174,5.706758183,BBB,KR,4,USD,Corporates,Core Financials
31/10/22,B1287960498198,0.000383259,500000000,154448253.2,5.614607446,1.193265439,A,JP,0.508,USD,Corporates,Core Financials
31/10/22,B1287960511218,0.000305459,500000000,123095867.8,5.899054327,7.993079542,A,JP,2.08,USD,Corporates,Core Financials
31/10/22,B1287960511216,0.000349188,500000000,140718103.4,5.566634042,3.796933684,A,JP,1.284,USD,Corporates,Core Financials
31/10/22,B1287960504029,0.000376996,580000000,151924109.5,4.789053763,7.837143056,A,JP,1.75,USD,Sovereigns & Sub-Sovereigns,Agencies
31/10/22,B1287960364304,0.000348114,430000000,140284984.8,9.999852136,0.831243081,BBB,JP,6.5,USD,Corporates,Core Financials
31/10/22,B1287960244634,0.00106762,1500000000,430236091.2,5.061462754,2.482689458,A,JP,2.5,USD,Sovereigns & Sub-Sovereigns,Agencies
